Number,stockId,SerialNumber,ProductName,Quantity,Costprice,Price,Department,Category
91109,99142,8.69E+12,PP WET WIPES AROMA100PCS,2,8500,10000,Sales ,Uncategorised
91110,99141,4.57E+12,AROMA BEEF MINCED MEAT 500G,9,7000,9000,Sales ,Uncategorised
91111,99145,6.50E+12,AROMA MINCED MEAT 1KG,2,14000,16000,Sales ,Uncategorised
92088,100072,8.89E+12,SUPER GLUE,4,833,1000,sales,Uncategorised
92089,100091,6.16E+12,SOFT CARE BABY DIAPER M 42PCS,2,17667,23000,sales,Uncategorised
92090,100094,6.93E+12,BABY TENDER WIPES ,9,4167,5500,Sales ,Uncategorised
92091,100095,7.26E+11,KIBS BBQ GORILLOS,22,367,500,Sales ,Uncategorised
92092,100096,7.26E+11,KIBS CHICKEN GORILLOS,18,367,500,Sales ,Uncategorised
92093,100111,6161105453,SUPER POP PCS,2,70,100,sales,Uncategorised
92094,100113,1,RIHAM BUTTERMILK SWT PCS,139,67,100,Sales ,Uncategorised
92095,100118,6.16E+12,RIHAM SEASONAL GREETINGS,0,20000,24000,Sales ,Uncategorised
92096,100126,6.16E+12,NEWMANS GONJA CRISPS160G,5,4500,5000,Sales ,Uncategorised
92097,100132,8.72E+12,RED SEEDLESS GRAPES 500G,1,9000,12000,Sales ,Uncategorised
92098,100135,8.91E+12,FOGG ROYAL 120ML,0,14166,18000,Sales ,Uncategorised
92099,100136,8.91E+12,FOGGO VICTOR,2,14166,18000,Sales ,Uncategorised
92100,100139,7.81E+12,GIFT BAG SMALL,6,2500,3000,Sales ,Uncategorised
92101,100140,4.72E+12,SNOW SPRAY EXTRA 250ML,8,4000,4500,sales,Uncategorised
92102,100142,7.50E+12,CHILDREN TIY SHOOTER,5,1667,3000,Sales ,Uncategorised
92103,100143,6.91E+12,BABY TOY WATER  GUNS,7,7000,9000,sales,Uncategorised
92104,100144,6.16E+12,BALLET PETROLEUM SMALL 100G,8,3750,4500,Sales ,Uncategorised
92105,100145,6.16E+12,BALLET BUTTER SMALL 100G,3,3750,4500,Sales ,Uncategorised
92106,100146,6.16E+12,BALLET ALOE SMALL 100G,2,3750,4500,Sales ,Uncategorised
92107,100149,6523100,JERICANS 20L YELLOW,5,7000,8500,Sales ,Uncategorised
92108,100150,6532788,JERICANS 10L YELLOW,5,4400,5500,Sales ,Uncategorised
92109,100153,659879312,NICE BASINS,5,5500,7000,,Uncategorised
92110,100154,6985472120,OLEP BASIN,6,11000,14000,sales,Uncategorised
92111,100155,7.12E+12,SALENA SOFTIE SMALL BREAD,0,2600,3000,Sales ,Uncategorised
93088,101094,6.00E+12,YARDLEY BODY SPRAY ,2,8500,10000,Sales ,Uncategorised
93089,101097,6.16E+12,SUPA LOAF 1KG,6,5100,5800,Sales ,Uncategorised
93090,101097,DFSDGDF,SUGAR 1KG,35,4525,5000,Sales ,Uncategorised
94088,103079,6.16E+12,MOVIT HAIR FOOD AVOCADO OIL 70G,10,1833,2500,Sales ,Uncategorised
94089,103087,0,ROSE HANKIES,26,1459,2000,sales,Uncategorised
94090,103091,64249103,SALENA BREAD SMAAL,4,2500,2800,Sales ,Uncategorised
94091,103094,6.16E+12,HARPIC ACTIVE CLEANING GELL 500ML,4,8833,10000,Sales ,Uncategorised
94092,103107,6.00E+12,COLGATE HERBAL 100ML,12,4917,6000,sales,Uncategorised
94093,103110,6.16E+12,AMARA COCOA BUTTER 400ML,2,6667,9000,Sales ,Uncategorised
94094,103112,6.95E+12, CHOFN KIDS TOOTH BRUSH,5,3000,4000,Sales ,Uncategorised
94095,103113,6.93E+12,COSMOS KIDS TOOTH BRUSH,10,1500,2500,Sales ,Uncategorised
94096,103114,6521436230,BOTTLE OPENERS,11,1500,2500,Sales ,Uncategorised
94097,103121,6.16E+12,AMARA FOR MEN 400ML,2,6667,9000,Sales ,Uncategorised
94098,103133,6.16E+12,MAGANJO CORNFLAKES 500G,6,15000,17500,Sales ,Uncategorised
94099,103136,6.16E+12,SOFTCARE DIAPER LARGE 11PC,2,5625,7000,Sales ,Uncategorised
94100,103137,6.16E+12,SOFTCARE DIAPER LOW COUNT SMALL-15PCS,3,5625,7000,Sales ,Uncategorised
94101,103138,6.16E+12,SOFTCAREDIAPER MEDIUM 12PCS,2,5625,7000,Sales ,Uncategorised
94102,103139,6245123100,BABY SOCKS 3PAIRS,4,6333,8000,Sales ,Uncategorised
94103,103140,6.95E+12,DREAM PANT LINERS,12,1833,2500,Sales ,Uncategorised
94104,103143,6.16E+12,RIHAM MINTO 50 PCS,138,70,100,Sales ,Uncategorised
95090,104125,8.00E+12,PAMPERS 6 24PCS,4,23500,27000,Sales ,Uncategorised
95091,104131,74576006192,JIBU WATER 18.9L EMPTY BOTTLE,5,14500,16000,Sales ,Uncategorised
95092,104153,6.97E+12,CARTOON LOCUS,27,400,500,Sales ,Uncategorised
95093,104157,17273504494,MAYONNAISE 473ML,6,19167,22000,Sales ,Uncategorised
95094,104158,90448485,RED BULL ENERGY DRINK,16,5625,6500,Sales ,Uncategorised
95095,104162,6.00E+12,DETTOL SKINCARE 100G,8,2700,3000,Sales ,Uncategorised
95096,104163,4.90E+12,PIXY BOUQUET DEO,4,2333,4000,Sales ,Uncategorised
95097,104164,4.90E+12,PIXY CHYPRE DEO,4,2333,4000,Sales ,Uncategorised
95098,104165,4.90E+12,PIXY VIOLETTE DEO,3,2333,4000,Sales ,Uncategorised
95099,104168,6.92E+12,ADULT KNICKERS SMALL,4,20000,26000,Sales ,Uncategorised
95100,104169,6.16E+12,SOSOFT PURE CARE 750ML,4,8583,10000,Sales ,Uncategorised
95101,104170,6.16E+12,SOSOFT TENDER 750ML,6,8583,10000,Sales ,Uncategorised
95102,104171,454522211,TOWELS MEDIUM,2,20000,26000,Sales ,Uncategorised
95103,104174,45269811,TOWELS STRIPES SMALL,2,14000,20000,Sales ,Uncategorised
95104,104176,4444475668,KIDS TOWELS SMALLEST,3,10000,15000,Sales ,Uncategorised
95105,104178,78799589,FLYMEEGO MEN VESTS,3,18000,23000,Sales ,Uncategorised
95106,104184,6.16E+12,MORTEIN DOOM ODOURLESS 400ML,6,12500,17000,sales,Uncategorised
95107,104186,6.97E+12,COTTON SWABS,8,1250,1500,Sales ,Uncategorised
95108,104188,6.29E+12,RAHMA EXTRA VIRGIN OIL 250ML,6,15000,20000,Sales ,Uncategorised
95109,104191,6.93E+12, TING LI FOOD FLSAK,3,16000,25000,sales,Uncategorised
95110,104192,21145630,TABLE WARE LONG TEA SPOONS,6,5000,7000,Sales ,Uncategorised
95111,104193,233545678,TABLE WARE SHORT TEA SPOONS,2,5000,6000,Sales ,Uncategorised
95112,104197,8.94E+12,MENTOS CHEWING GUM,10,1667,2000,Sales ,Uncategorised
95113,104201,62314870,BLACK TRAY SMALL,6,7000,8500,Sales ,Uncategorised
95114,104203,622132000,BLACK DINNER PLATE WHITE,6,5500,6500,Sales ,Uncategorised
95115,104207,4.01E+12,NIVEA DRY COMFORT 50ML,3,6850,9000,sales,Uncategorised
95116,104208,6.01E+12,F/DIARY PLAIN 450g,4,3100,3700,Sales ,Uncategorised
95117,104214,6.16E+12,KOOSKY YGHT STRAWBERRY 250ML,0,1700,2500,Sales ,Uncategorised
95118,104215,6.16E+12,KOOSKY YOGHURT VANILLA 250ML,0,1700,2500,Sales ,Uncategorised
95119,104218,6.16E+12,KOOSKY STRAWBERRY BAR 75ML,0,2500,3000,Sales ,Uncategorised
95120,104227,6.11E+12,STAR WHITE BREAD SMALL,1,2600,3000,Sales ,Uncategorised
95121,104233,6.01E+12,Fresh Diary UHT Long Life milk500ML,1,2500,3500,Sales ,Uncategorised
95122,104237,6.92E+12,LUNCH SEAAL BOX ,2,28000,38000,Sales ,Uncategorised
95123,104238,6598741230,MARIAS G NUTS & SIMSIM 500G,4,9000,11000,Sales ,Uncategorised
96092,105171,61611054,RIHAM MINTO SUCKETS,1,3500,4500,Sales ,Uncategorised
96093,105174,6.90E+12,FRESH SPICES CHICKEN MASALA 50G,6,3000,3500,Sales ,Uncategorised
96094,105175,6.81E+12,FRESHSPICES PILAU MASALA 50G,6,3000,3500,Sales ,Uncategorised
96096,105203,9.11E+12,DRINKING STRAWS ,0,1667,3000,Sales ,Uncategorised
96097,105212,6.01E+12,F/DIARY Flavoured Vanilla 450g,7,3100,3700,Sales ,Uncategorised
96098,105217,6.17E+12,HIGHLAND TEA BAGS 50PCS,8,3600,5000,sales,Uncategorised
96099,105237,6.01E+12,SPLASH COCKTAIL 1L,10,6083,8000,Sales ,Uncategorised
96100,105248,6.16E+12,NUMA SOYA  AND RICE 1KG,3,5500,6500,Sales ,Uncategorised
96101,105250,76534697634,JOY SNACKS GONJA 40G,7,800,1500,sales,Uncategorised
96102,105263,6.00E+12,CADBURRY BISCUIT CHOCOLATE 80G,3,5708,7000,Sales ,Uncategorised
96103,105276,7.89E+12,NESCAFE CLASSIC 50G BLACK,5,7917,9500,Sales ,Uncategorised
96104,105277,6.16E+12,PEPTANG TOMATO SAUCE 250G,5,2417,3000,Sales ,Uncategorised
96105,105282,2.90E+12,QI MING PLASTIC FAMILY PANT PEG,6,10000,14000,Sales ,Uncategorised
96106,105284,96699992,SILVER PLATES DOZEN,3,3500,5500,Sales ,Uncategorised
96107,105292,696922339,SEAL TAPE MEDIUM,6,3000,4000,Sales ,Uncategorised
96108,105315,2566153,MASTERS BIRTDAY CAKE 1,1,4000,6000,Sales ,Uncategorised
96109,105317,6.16E+12,LATO STRAWBERRY FULL CREAM 15G,39,400,500,Sales ,Uncategorised
96110,105320,6.16E+12,OMO 1KG,9,10526,12000,Sales ,Uncategorised
96111,105321,6.16E+12,OMO HAND WASH POWDER 1KG,3,10526,12000,Sales ,Uncategorised
96112,105325,6.16E+12,OMO POWDER 5OOG SKY,6,5702,6500,Sales ,Uncategorised
97103,106281,6.16E+12,KOOSKY RASPBERRY BAR 75ML,10,2500,3000,Sales ,Uncategorised
97104,106301,5.45E+12,MINUTE MAID 1L,12,3400,5000,Sales ,Uncategorised
97106,106308,6.95E+12,SHENKE MOSQUITO REPELLANT,6,12000,17000,Sales ,Uncategorised
97107,106310,7.62E+12,NESTLE CERELAC 12MONTHS,5,20000,26000,Sales ,Uncategorised
97108,106314,6.01E+12,BRITANIA SUNSIP STRAWBERRY5L,3,18000,23000,sales,Uncategorised
97109,106315,6.01E+12,SUNSIP MANGO JUICE 5L,3,18000,23000,sales,Uncategorised
97110,106316,8.00E+12,DOWNY PERFUME,22,417,500,Sales ,Uncategorised
97111,106317,9654781200,WOOD SHOE BRUSHES,12,1000,2000,Sales ,Uncategorised
97112,106321,6.16E+12,SPRING FILES,12,1833,2500,sales,Uncategorised
97113,106322,6321010410,MANILLAR PAPERS ,22,600,1000,Sales ,Uncategorised
97114,106346,6.93E+12,ARROW MOSQUITO REPELLANT 45,5,9500,15000,Sales ,Uncategorised
97115,106347,5.01E+12,CHOCO WEETOS 375G,6,12500,15000,Sales ,Uncategorised
97116,106348,6.01E+12, Fresh Diary strawberry 250ML,12,1750,2000,sales,Uncategorised
97118,106359,6.16E+12,SOFT CARE SANITARY PADS,21,2000,3000,Sales ,Uncategorised
97119,106361,6.16E+12,SOFT CARE KAPARE L 40PCS,3,22500,26000,Sales ,Uncategorised
97120,106383,6.16E+12,NUVIT GINGER BISCUIT,16,1389,2000,sales,Uncategorised
98120,107364,24000109570,JUST JUICY TROPICAL 250ML,11,1729,2000,Sales ,Uncategorised
98121,107365,24000109563,JUST JUICY MIXED BERRIES 250ML,12,1729,2000,Sales ,Uncategorised
98122,107366,24000109556,JUST JUICY APPLE DRINK 250ML,11,1729,2000,Sales ,Uncategorised
98123,107375,6.16E+12,ZESTA STRAWBERRY JAM 500GMS,2,7583,9000,Sales ,Uncategorised
98124,107376,6.16E+12,ZEST RED PLUM JAM 500G,3,7583,9000,Sales ,Uncategorised
99120,108376,623124507,GODS SIMSIM BALLS,24,800,1000,Sales ,Uncategorised
99121,108387,6.26E+11,LADY BIKERS,6,6000,9000,Sales ,Uncategorised
99122,108391,6263679898,KUNAL TOWELS,3,25000,35000,Sales ,Uncategorised
99123,108392,689788888,STAR TOWELS,4,20000,32000,Sales ,Uncategorised
99124,108393,6.29E+12,CA ACTIVE WOMAN SPRAY,0,7000,10000,Sales ,Uncategorised
99125,108398,62636868111,WENG WU STOCKINGS DARK BLUE PLAIN,12,2417,4000,Sales ,Uncategorised
99126,108399,62636999454,FISH NAIL CUTTER,9,833,1500,Sales ,Uncategorised
99127,108405,6.97E+12,DURABLE STICKY HOLDER,10,3000,4000,sales,Uncategorised
99128,108406,6.95E+12,BOYS TOOTH BRUSH,6,3000,3500,Sales ,Uncategorised
99129,108407,6.95E+12,GIRLS TOOTH BRUSH,6,3000,3500,Sales ,Uncategorised
99131,108414,8.71E+12,DOVE GLOWING CARE 400ML,1,14167,17000,Sales ,Uncategorised
99132,108415,8.71E+12,DOVE LOTION VISIBLE CARE ,2,14166,17000,Sales ,Uncategorised
99133,108416,6.20E+12,SKALA FOR MEN BODY LOTION,2,4000,8000,Sales ,Uncategorised
99134,108417,6.20E+12,SKALA CARROT BODY LOTION,2,4000,8000,Sales ,Uncategorised
99135,108418,6.20E+12,SKALA ALOEVERA BODY LOTION,2,4000,8000,Sales ,Uncategorised
99136,108422,5.02E+12,KILIT INSECTICIDE 150ML,4,7833,10000,Sales ,Uncategorised
99137,108423,4.00E+12,DOVE BODY LOTION LIGHT CARE,2,14166,17000,Sales ,Uncategorised
99138,108425,14796102244,SAFA TOMATOE PASTE 70GM,7,1083,1500,sales,Uncategorised
99139,108481,6.16E+12,TEEPEE  SCRUBING BRUSH 12P,5,2100,3000,Sales ,Uncategorised
99140,108484,6.16E+12,TEEPEE SHOEBRUSH G16,12,1100,2500,sales,Uncategorised
99141,108485,6.16E+12,TEEPEE SCRUBING BRUSH 13,6,3800,5000,Sales ,Uncategorised
99142,108486,6.16E+12,LAVATORY  TOILET BRUSH B7,6,5600,10000,sales,Uncategorised
99143,108487,6.16E+12,TEEPEE TOILET BRUSH B3,3,4200,7000,Sales ,Uncategorised
99144,108488,6.16E+12,TEEPEE  FINE BALL POINT PEN,46,344,500,Sales ,Uncategorised
99145,108502,HGGKHKS,COUNTER BOOKS Q3,36,3500,4000,Sales ,Uncategorised
99146,108513,6.16E+12,PEP MANGO JUICE 400ML,10,1667,2000,Sales ,Uncategorised
99147,108517,6.22E+12,SAN MARIO PREMIUM PASTA ,20,3000,4000,Sales ,Uncategorised
99148,108536,6.01E+12,SUNSIP STRAWBERRY 3L,4,13750,16500,Sales ,Uncategorised
99149,108541,6.16E+12,SKY VIEW  COLA 320ML,24,833,958,Sales ,Uncategorised
99150,108558,6.99E+12,MICROFIBRE MOPPER,0,15000,17000,Sales ,Uncategorised
99151,108560,64656412352,2023 DIARY SMALL,4,10000,14000,Sales ,Uncategorised
99152,108564,65458922111,CHINA HB PENCILS DZN,12,1083,1500,Sales ,Uncategorised
99153,108565,621451200,OUTSIDE BROOMS,10,1750,3000,Sales ,Uncategorised
99154,108573,654218799,MIKACHI BLANKET 4KG,2,36000,45000,Sales ,Uncategorised
99155,108574,7.39E+11,CANNON BEDSHEETS 6PCS,0,65000,82000,Sales ,Uncategorised
99156,108575,6.16E+12,SUMZ ROASTED PEANUTS 120G,8,2000,2300,Sales ,Uncategorised
99157,108581,8.69E+12,ELVAN DOLLAR CHOCOLATE,10,2327,3500,,Uncategorised
99158,108603,6.16E+12,SILKEE CAR TISUES,6,4000,9000,Sales ,Uncategorised
99159,108604,9.31E+12,CASA SMALL POCKET TISSUES,12,164,1000,sales,Uncategorised
99160,108605,4.58E+12,BIRTHDAY PARTY CUPS,12,1000,3500,Sales ,Uncategorised
99161,108606,632145780,BIRTHDAY PARTY MASKS,12,1000,2500,Sales ,Uncategorised
99162,108607,652148788,KITCHEN GLOVES,8,2000,5000,sales,Uncategorised
99163,108608,6.96E+12,BATHING CUPS,12,2000,5000,sales,Uncategorised
99164,108609,6214587900,BIRTHDAY ROUND CAPES ,12,1500,3000,sales,Uncategorised
99165,108636,6.16E+12,ROYCO TOMATOE FLAVOUR 200G,6,5000,5700,Sales ,Uncategorised
99166,108637,6.00E+12,SHOWER TO SHOWER FRESH POWDER,3,4167,5500,Sales ,Uncategorised
99167,108638,6.00E+12,SHOWER TO SHOWER FRESH MORNING ,3,4167,5500,Sales ,Uncategorised
